,0,1,2,3,4,5,Nsats,Hdop,Latitude,Longitude,Altitude,Speed,12,13,14,15
234,31994,403511457,0,4,195612200,2377,26,0.59,18.075703,73.9827716,706.28,4.714,286.4547,-1.127,0,0
235,32150,403711502,0,4,195612400,2377,26,0.59,18.0757054,73.9827631,706.49,4.707,286.1589,-0.9770001,0,0
236,32293,403891609,0,4,195612600,2377,26,0.59,18.0757078,73.9827544,706.67,4.791,285.8656,-1.076,0,0
237,32444,404111608,0,4,195612800,2377,27,0.58,18.0757101,73.9827459,706.88,4.654,285.8615,-1.069,0,0
238,32594,404311606,0,4,195613000,2377,27,0.58,18.0757124,73.9827374,707.09,4.682,285.6664,-1.126,0,0
239,32740,404511492,0,4,195613200,2377,27,0.58,18.0757147,73.982729,707.3,4.642,285.769,-1.118,0,0
240,32898,404711651,0,4,195613400,2377,27,0.58,18.075717,73.9827206,707.46,4.574,286.0256,-0.936,0,0
241,33041,404891665,0,4,195613600,2377,27,0.58,18.0757192,73.9827125,707.65,4.377,285.9767,-0.966,0,0
242,33188,405111562,0,4,195613800,2377,27,0.58,18.0757214,73.9827047,707.78,4.261,285.8187,-0.8100001,0,0
243,33333,405311539,0,4,195614000,2377,27,0.58,18.0757233,73.9826973,707.98,3.855,284.7469,-1.161,0,0
244,33480,405511498,0,4,195614200,2377,27,0.58,18.075725,73.9826905,708.17,3.623,284.9474,-1.015,0,0
245,33636,405711530,0,4,195614400,2377,27,0.58,18.0757267,73.9826842,708.31,3.23,285.0801,-0.853,0,0
246,33774,405911498,0,4,195614600,2377,27,0.58,18.0757281,73.9826788,708.45,2.822,285.2552,-0.7090001,0,0
247,33920,406111603,0,4,195614800,2377,27,0.58,18.0757294,73.9826738,708.6,2.672,284.3315,-0.8890001,0,0
248,34065,406311643,0,4,195615000,2377,27,0.58,18.0757305,73.9826693,708.79,2.236,285.0672,-0.839,0,0
249,34206,406511502,0,4,195615200,2377,27,0.58,18.0757316,73.9826655,708.9,2.019,285.3152,-0.943,0,0
250,34356,406711540,0,4,195615400,2377,27,0.58,18.0757325,73.982662,709.08,1.772,286.1296,-1.003,0,0
251,34497,406911482,0,4,195615600,2377,27,0.58,18.0757335,73.9826589,709.24,1.709,286.6968,-0.8790001,0,0
252,34638,407111499,0,4,195615800,2377,27,0.58,18.0757344,73.982656,709.37,1.555,286.802,-0.6,0,0
253,34776,407311608,0,4,195616000,2377,27,0.58,18.0757352,73.9826533,709.46,1.402,287.2826,-0.33,0,0
254,34914,407511525,0,4,195616200,2377,27,0.58,18.0757359,73.982651,709.49,1.24,286.7379,-0.138,0,0
255,35064,407711617,0,4,195616400,2377,27,0.58,18.0757364,73.9826489,709.5,1.079,283.5181,-0.064,0,0
256,35205,407911534,0,4,195616600,2377,27,0.58,18.0757367,73.9826472,709.53,0.749,285.3676,-0.14,0,0
257,35348,408111593,0,4,195616800,2377,27,0.58,18.075737,73.982646,709.59,0.6390001,284.0312,-0.399,0,0
258,35487,408311571,0,4,195617000,2377,27,0.58,18.0757372,73.9826451,709.71,0.434,284.5233,-0.554,0,0
259,35625,408511513,0,4,195617200,2377,27,0.58,18.0757373,73.9826443,709.88,0.415,284.1979,-0.9070001,0,0
260,35780,408711552,0,4,195617400,2377,27,0.58,18.0757374,73.9826437,710.07,0.289,277.72,-1.037,0,0
261,35926,408911503,0,4,195617600,2377,27,0.58,18.0757374,73.9826432,710.26,0.218,276.7224,-0.961,0,0
262,36065,409111520,0,4,195617800,2377,27,0.58,18.0757374,73.9826427,710.48,0.32,274.2706,-0.929,0,0
263,36206,409311572,0,4,195618000,2377,27,0.58,18.0757373,73.9826422,710.69,0.3,269.8276,-0.841,0,0
264,36344,409511540,0,4,195618200,2377,27,0.58,18.0757373,73.9826418,710.84,0.09500001,269.8276,-0.629,0,0
265,36495,409711643,0,4,195618400,2377,27,0.58,18.0757374,73.9826415,710.91,0.269,281.1651,-0.427,0,0
266,36633,409911476,0,4,195618600,2377,27,0.58,18.0757376,73.982641,710.96,0.366,275.7165,-0.349,0,0
267,36772,410111447,0,4,195618800,2377,27,0.58,18.0757376,73.9826406,711.01,0.144,275.7165,-0.269,0,0
268,36911,410311623,0,4,195619000,2377,27,0.58,18.0757377,73.9826403,711.06,0.172,278.7048,-0.283,0,0
269,37049,410511556,0,4,195619200,2377,27,0.58,18.0757379,73.9826401,711.09,0.164,278.7048,-0.29,0,0
270,37196,410691730,0,4,195619400,2377,27,0.58,18.0757382,73.9826399,711.12,0.157,278.7048,-0.231,0,0
271,37336,410911475,0,4,195619600,2377,27,0.58,18.0757383,73.9826399,711.16,0.094,278.7048,-0.196,0,0
272,37475,411111493,0,4,195619800,2377,27,0.58,18.0757385,73.98264,711.2,0.111,278.7048,-0.173,0,0
273,37612,411311617,0,4,195620000,2377,27,0.58,18.0757386,73.98264,711.26,0.038,278.7048,-0.22,0,0
274,37752,411511520,0,4,195620200,2377,27,0.58,18.0757385,73.9826402,711.32,0.09200001,278.7048,-0.184,0,0
275,37901,411711484,0,4,195620400,2377,27,0.58,18.0757385,73.9826404,711.39,0.09100001,278.7048,-0.319,0,0
276,38039,411911450,0,4,195620600,2377,27,0.58,18.0757385,73.9826406,711.44,0.138,278.7048,-0.147,0,0
277,38178,412111469,0,4,195620800,2377,27,0.58,18.0757385,73.9826408,711.48,0.072,278.7048,-0.116,0,0
278,38315,412311581,0,4,195621000,2377,27,0.58,18.0757384,73.9826411,711.49,0.198,173.4846,-0.087,0,0
279,38454,412511454,0,4,195621200,2377,27,0.58,18.0757383,73.9826415,711.48,0.163,142.3246,0.03,0,0
280,38601,412691657,0,4,195621400,2377,27,0.58,18.0757383,73.9826418,711.49,0.166,142.3246,0.026,0,0
281,38741,412911531,0,4,195621600,2377,27,0.58,18.0757382,73.9826421,711.5,0.117,142.3246,-0.083,0,0
282,38880,413111539,0,4,195621800,2377,27,0.58,18.0757382,73.9826421,711.51,0.148,142.3246,0.062,0,0
283,39020,413311622,0,4,195622000,2377,27,0.58,18.0757384,73.9826417,711.52,0.359,257.7607,0.121,0,0
284,39159,413511485,0,4,195622200,2377,27,0.58,18.0757388,73.9826407,711.53,0.831,284.0254,-0.019,0,0
285,39306,413691710,0,4,195622400,2377,27,0.58,18.0757393,73.9826387,711.55,1.346,285.2,-0.038,0,0
286,39446,413911572,0,4,195622600,2377,27,0.58,18.0757401,73.9826359,711.54,1.842,287.2734,-0.046,0,0
287,39585,414111470,0,4,195622800,2377,27,0.58,18.0757413,73.9826321,711.55,2.373,288.8284,-0.027,0,0
288,39723,414311582,0,4,195623000,2377,26,0.59,18.0757429,73.9826275,711.56,2.852,288.5918,-0.129,0,0
289,39865,414511504,0,4,195623200,2377,26,0.59,18.0757446,73.9826221,711.57,3.245,288.493,0.024,0,0
290,40012,414691697,0,4,195623400,2377,27,0.59,18.0757465,73.9826159,711.56,3.643,288.3426,0.159,0,0
291,40155,414911490,0,4,195623600,2377,27,0.58,18.0757485,73.982609,711.54,4.021,287.67,0.07700001,0,0
292,40294,415111598,0,4,195623800,2377,27,0.58,18.0757507,73.9826015,711.54,4.366,287.3766,0.148,0,0
293,40431,415311577,0,4,195624000,2377,26,0.59,18.0757531,73.9825933,711.52,4.742,287.4632,0.167,0,0
294,40570,415511533,0,4,195624200,2377,27,0.58,18.0757558,73.9825846,711.47,4.973,287.6695,0.182,0,0
295,40720,415711522,0,4,195624400,2377,27,0.58,18.0757586,73.9825754,711.45,5.309,287.37,0.143,0,0
296,40858,415911491,0,4,195624600,2377,27,0.58,18.0757615,73.9825656,711.39,5.527,287.4691,0.252,0,0
297,40995,416091668,0,4,195624800,2377,27,0.58,18.0757646,73.9825555,711.33,5.762,287.6745,0.328,0,0
298,41135,416311620,0,4,195625000,2377,27,0.58,18.0757679,73.982545,711.28,5.999,287.2982,0.198,0,0
299,41274,416511469,0,4,195625200,2377,27,0.58,18.0757711,73.982534,711.21,6.23,287.5322,0.429,0,0
300,41427,416711527,0,4,195625400,2377,27,0.58,18.0757746,73.9825227,711.09,6.375,287.2531,0.502,0,0
301,41569,416911535,0,4,195625600,2377,27,0.58,18.075778,73.982511,711,6.597,287.2241,0.295,0,0
302,41707,417091653,0,4,195625800,2377,27,0.58,18.0757816,73.982499,710.93,6.739,287.1294,0.319,0,0
303,41847,417311579,0,4,195626000,2377,27,0.58,18.0757851,73.9824866,710.87,6.888,286.1567,0.392,0,0
304,41988,417511551,0,4,195626200,2377,27,0.58,18.0757885,73.9824741,710.77,6.975,285.9448,0.476,0,0
305,42142,417711524,0,4,195626400,2377,27,0.58,18.075792,73.9824612,710.64,7.224,285.7799,0.61,0,0
306,42282,417911545,0,4,195626600,2377,27,0.58,18.0757956,73.982448,710.5,7.274,286.3182,0.585,0,0
307,42423,418091581,0,4,195626800,2377,27,0.58,18.0757995,73.9824347,710.33,7.486001,286.7243,0.592,0,0
308,42563,418311592,0,4,195627000,2377,27,0.58,18.0758035,73.9824209,710.21,7.772,286.7256,0.5330001,0,0
309,42702,418491652,0,4,195627200,2377,26,0.58,18.0758076,73.9824067,710.1,7.951,286.7571,0.442,0,0
310,42856,418711518,0,4,195627400,2377,27,0.58,18.0758119,73.9823923,709.92,8.097,287.7622,0.631,0,0
311,42995,418911514,0,4,195627600,2377,27,0.58,18.0758164,73.9823777,709.83,8.195001,287.7709,0.536,0,0
312,43132,419091719,0,4,195627800,2377,27,0.58,18.075821,73.9823629,709.7,8.313001,288.3733,0.481,0,0
313,43273,419311596,0,4,195628000,2377,27,0.58,18.0758257,73.9823478,709.58,8.465,287.3122,0.342,0,0
314,43415,419511513,0,4,195628200,2377,27,0.58,18.0758302,73.9823325,709.48,8.474,287.0587,0.509,0,0
315,43566,419711659,0,4,195628400,2377,27,0.58,18.0758347,73.9823172,709.38,8.563001,287.0874,0.261,0,0
316,43706,419911587,0,4,195628600,2377,27,0.58,18.0758393,73.9823016,709.33,8.669001,287.0857,0.195,0,0
317,43845,420111459,0,4,195628800,2377,27,0.58,18.0758439,73.9822859,709.28,8.763,287.5842,0.177,0,0
318,43984,420311617,0,4,195629000,2377,27,0.58,18.0758486,73.98227,709.22,8.795,286.6733,0.168,0,0
319,44120,420491689,0,4,195629200,2377,27,0.58,18.0758533,73.9822542,709.18,8.779,287.7015,0.141,0,0
320,44273,420711600,0,4,195629400,2377,26,0.59,18.0758582,73.9822384,709.14,8.827001,287.6298,0.038,0,0
321,44413,420911442,0,4,195629600,2377,27,0.58,18.075863,73.9822225,709.11,8.814,287.4722,0.017,0,0
322,44552,421111467,0,4,195629800,2377,27,0.58,18.0758678,73.9822066,709.06,8.847,287.5136,0.317,0,0
323,44690,421311614,0,4,195630000,2377,27,0.58,18.0758725,73.9821907,708.97,8.775001,287.134,0.203,0,0
324,44825,421491631,0,4,195630200,2377,27,0.58,18.0758772,73.9821749,708.89,8.746,287.6259,0.366,0,0
325,44978,421711480,0,4,195630400,2377,27,0.58,18.075882,73.982159,708.84,8.879001,287.0968,0.132,0,0
326,45119,421891664,0,4,195630600,2377,27,0.58,18.0758866,73.982143,708.78,8.849,286.7349,0.341,0,0
327,45261,422111510,0,4,195630800,2377,27,0.58,18.0758913,73.982127,708.7,8.854,287.0285,0.292,0,0
328,45399,422311631,0,4,195631000,2377,27,0.58,18.075896,73.982111,708.6,8.802,286.7868,0.466,0,0
329,45534,422491659,0,4,195631200,2377,27,0.58,18.0759005,73.982095,708.53,8.900001,286.0895,0.28,0,0
330,45683,422691755,0,4,195631400,2377,27,0.58,18.075905,73.9820789,708.45,8.864,286.3719,0.413,0,0
331,45827,422911500,0,4,195631600,2377,27,0.58,18.0759095,73.9820628,708.33,8.932,286.3801,0.512,0,0
332,45966,423111546,0,4,195631800,2377,27,0.58,18.0759141,73.9820465,708.22,8.968,286.3216,0.555,0,0
333,46104,423311610,0,4,195632000,2377,27,0.58,18.0759186,73.98203,708.09,9.175,285.6471,0.596,0,0
334,46281,423491605,0,4,195632200,2377,27,0.58,18.075923,73.9820133,707.99,9.201,285.6132,0.408,0,0
335,46433,423711533,0,4,195632400,2377,27,0.58,18.0759276,73.9819965,707.88,9.258,286.265,0.411,0,0
336,46572,423911546,0,4,195632600,2377,27,0.58,18.0759322,73.9819795,707.79,9.402,285.4322,0.411,0,0
337,46712,424111616,0,4,195632800,2377,27,0.58,18.0759367,73.9819623,707.68,9.477,285.3454,0.514,0,0
338,46850,424311571,0,4,195633000,2377,27,0.58,18.0759413,73.981945,707.57,9.505,286.0059,0.514,0,0
339,46986,424491621,0,4,195633200,2377,27,0.58,18.0759459,73.9819276,707.47,9.535001,285.2953,0.446,0,0
340,47142,424711613,0,4,195633400,2377,27,0.58,18.0759505,73.9819102,707.39,9.618,285.9693,0.477,0,0
341,47280,424891615,0,4,195633600,2377,27,0.58,18.0759552,73.9818926,707.28,9.644,285.684,0.396,0,0
342,47422,425111560,0,4,195633800,2377,27,0.58,18.0759599,73.981875,707.2,9.644,285.9241,0.341,0,0
343,47560,425311598,0,4,195634000,2377,27,0.58,18.0759646,73.9818573,707.14,9.737,285.5016,0.312,0,0
344,47698,425511469,0,4,195634200,2377,27,0.58,18.0759692,73.9818395,707.05,9.803,285.2779,0.397,0,0
345,47847,425711566,0,4,195634400,2377,27,0.58,18.0759739,73.9818216,706.96,9.777,285.3626,0.313,0,0
346,47985,425891673,0,4,195634600,2377,27,0.58,18.0759786,73.9818038,706.88,9.699,285.3925,0.419,0,0
347,48127,426111471,0,4,195634800,2377,27,0.58,18.0759833,73.9817861,706.77,9.776,286.0149,0.496,0,0
348,48265,426311590,0,4,195635000,2377,27,0.58,18.0759881,73.9817682,706.68,9.884001,285.3266,0.327,0,0
349,48403,426511484,0,4,195635200,2377,27,0.58,18.0759929,73.9817502,706.59,9.906,286.0689,0.503,0,0
350,48552,426711465,0,4,195635400,2377,27,0.58,18.0759978,73.9817322,706.47,9.893001,285.5976,0.498,0,0
351,48690,426891680,0,4,195635600,2377,27,0.58,18.0760026,73.9817141,706.36,9.909,285.6944,0.381,0,0
352,48833,427111476,0,4,195635800,2377,27,0.58,18.0760074,73.9816961,706.27,9.911,285.581,0.347,0,0
353,48974,427311716,0,4,195636000,2377,27,0.58,18.0760121,73.9816779,706.25,10.055,285.0469,0.026,0,0
354,49112,427511583,0,4,195636200,2377,27,0.58,18.0760168,73.9816595,706.22,10.017,285.5145,0.138,0,0
355,49261,427711542,0,4,195636400,2377,27,0.58,18.0760218,73.9816414,706.17,9.948001,286.4358,0.225,0,0
356,49399,427891661,0,4,195636600,2377,27,0.58,18.0760268,73.9816233,706.14,9.942,286.1615,0.156,0,0
357,49540,428111584,0,4,195636800,2377,27,0.58,18.0760318,73.9816053,706.1,9.898001,286.2454,0.137,0,0
358,49738,428331346,0,4,195637000,2377,27,0.58,18.0760369,73.9815876,706.04,9.745001,287.5557,0.269,0,0
359,49817,428511466,0,4,195637200,2377,27,0.58,18.0760423,73.9815701,705.98,9.695001,287.6396,0.122,0,0
360,49966,428711529,0,4,195637400,2377,27,0.58,18.0760477,73.9815527,705.93,9.663,288.049,0.253,0,0
361,50104,428891609,0,4,195637600,2377,27,0.58,18.0760531,73.9815353,705.87,9.705001,288.0784,0.287,0,0
362,50245,429111535,0,4,195637800,2377,27,0.58,18.0760587,73.9815178,705.83,9.749001,288.7297,0.137,0,0
363,50384,429311697,0,4,195638000,2377,27,0.58,18.0760645,73.9815003,705.8,9.836,289.5918,0.17,0,0
364,50522,429511577,0,4,195638200,2377,27,0.58,18.0760704,73.9814829,705.75,9.735001,289.3537,0.409,0,0
365,50676,429711608,0,4,195638400,2377,27,0.58,18.0760762,73.9814655,705.7,9.725,289.3474,0.269,0,0
366,50816,429911450,0,4,195638600,2377,27,0.58,18.076082,73.9814482,705.66,9.705001,289.2101,0.19,0,0
367,50955,430111577,0,4,195638800,2377,27,0.58,18.0760878,73.9814307,705.65,9.813001,288.5663,0.147,0,0
368,51095,430311609,0,4,195639000,2377,27,0.58,18.0760934,73.9814131,705.64,9.845,288.3611,0.06500001,0,0
369,51233,430511453,0,4,195639200,2377,27,0.58,18.0760989,73.9813953,705.62,9.911,287.3062,0.017,0,0
370,51383,430711514,0,4,195639400,2377,27,0.58,18.0761042,73.9813775,705.59,9.874001,287.1593,0.134,0,0
371,51523,430911472,0,4,195639600,2377,27,0.58,18.0761094,73.9813595,705.6,10.011,286.8786,0.228,0,0
372,51662,431111482,0,4,195639800,2377,27,0.58,18.0761146,73.9813414,705.59,10.006,286.4397,-0.147,0,0
373,51801,431311634,0,4,195640000,2377,27,0.58,18.0761198,73.9813231,705.55,10.101,286.5181,0.373,0,0
374,51939,431511493,0,4,195640200,2377,27,0.58,18.076125,73.9813048,705.49,10.086,286.5915,0.165,0,0
375,52088,431711444,0,4,195640400,2377,27,0.58,18.07613,73.9812864,705.47,10.184,285.0749,-0.083,0,0
376,52228,431911473,0,4,195640600,2377,27,0.58,18.076135,73.981268,705.47,10.041,286.2649,0.228,0,0
377,52368,432111470,0,4,195640800,2377,27,0.58,18.07614,73.9812498,705.44,9.993,285.8867,0.018,0,0
378,52507,432311600,0,4,195641000,2377,27,0.58,18.0761448,73.9812318,705.45,9.781,285.4966,-0.184,0,0
379,52644,432491647,0,4,195641200,2377,27,0.58,18.0761495,73.9812142,705.52,9.564,285.3531,-0.342,0,0
380,52798,432711485,0,4,195641400,2377,27,0.58,18.0761539,73.9811972,705.55,9.06,285.0718,-0.358,0,0
381,52938,432911487,0,4,195641600,2377,27,0.58,18.0761581,73.9811811,705.58,8.559,285.1913,-0.35,0,0
382,53077,433111495,0,4,195641800,2377,27,0.58,18.0761619,73.981166,705.63,8.002001,284.4587,-0.144,0,0
383,53215,433311601,0,4,195642000,2377,27,0.58,18.0761654,73.9811519,705.61,7.378,284.7796,-0.023,0,0
384,53354,433511446,0,4,195642200,2377,27,0.58,18.0761689,73.9811389,705.63,6.951,285.5599,-0.183,0,0
385,53500,433691623,0,4,195642400,2377,27,0.58,18.076172,73.9811268,705.69,6.265,285.1304,-0.183,0,0
386,53640,433891584,0,4,195642600,2377,27,0.58,18.0761751,73.9811157,705.62,5.909,285.6224,-0.162,0,0
387,53782,434111496,0,4,195642800,2377,27,0.58,18.0761778,73.9811053,705.62,5.446,285.4241,-0.23,0,0
388,53919,434311604,0,4,195643000,2377,27,0.58,18.0761803,73.9810959,705.67,4.895,285.563,-0.217,0,0
389,54055,434491617,0,4,195643200,2377,27,0.58,18.0761827,73.9810874,705.77,4.461,286.0957,-0.691,0,0
390,54204,434691624,0,4,195643400,2377,27,0.58,18.0761849,73.9810798,705.86,3.987,286.4309,-0.619,0,0
391,54348,434891666,0,4,195643600,2377,27,0.58,18.0761869,73.981073,706.02,3.579,287.0162,-0.85,0,0
392,54498,435111442,0,4,195643800,2377,27,0.58,18.0761887,73.9810669,706.24,3.199,287.3949,-0.946,0,0
393,54640,435311590,0,4,195644000,2377,27,0.58,18.0761905,73.9810613,706.4,2.976,287.5938,-1.052,0,0
394,54778,435491612,0,4,195644200,2377,27,0.58,18.076192,73.9810563,706.62,2.637,287.772,-1.011,0,0
395,54928,435691719,0,4,195644400,2377,27,0.58,18.0761934,73.9810518,706.8,2.374,287.8398,-0.987,0,0
396,55067,435891617,0,4,195644600,2377,27,0.58,18.0761946,73.9810477,707.02,2.165,287.5348,-1.078,0,0
397,55208,436111497,0,4,195644800,2377,27,0.58,18.0761958,73.981044,707.22,1.965,288.4443,-1.114,0,0
398,55346,436311549,0,4,195645000,2377,27,0.58,18.0761969,73.9810407,707.39,1.705,288.4196,-0.9530001,0,0
399,55489,436511552,0,4,195645200,2377,27,0.58,18.0761978,73.9810379,707.55,1.46,288.8849,-0.86,0,0
400,55638,436691686,0,4,195645400,2377,27,0.58,18.0761987,73.9810354,707.72,1.396,289.462,-0.8750001,0,0
401,55777,436891622,0,4,195645600,2377,27,0.58,18.0761995,73.981033,707.91,1.246,289.5194,-0.9220001,0,0
402,55918,437111511,0,4,195645800,2377,27,0.58,18.0762003,73.9810309,708.08,1.176,290.4915,-0.851,0,0
403,56055,437311626,0,4,195646000,2377,27,0.58,18.0762009,73.9810291,708.28,0.8880001,291.1874,-0.919,0,0
404,56190,437491591,0,4,195646200,2377,27,0.58,18.0762015,73.9810277,708.45,0.8010001,291.9757,-1.009,0,0
405,56340,437691676,0,4,195646400,2377,27,0.58,18.0762022,73.9810265,708.61,0.6210001,298.8622,-0.817,0,0
406,56479,437891602,0,4,195646600,2377,27,0.58,18.0762028,73.9810257,708.77,0.529,304.1523,-0.682,0,0
407,56621,438111465,0,4,195646800,2377,27,0.58,18.0762036,73.981025,708.88,0.59,314.4959,-0.663,0,0
408,56758,438311586,0,4,195647000,2377,27,0.58,18.0762043,73.9810244,708.99,0.409,314.7934,-0.554,0,0
409,56893,438491677,0,4,195647200,2377,27,0.58,18.0762049,73.9810239,709.09,0.453,316.8943,-0.532,0,0
410,57043,438691718,0,4,195647400,2377,27,0.58,18.0762055,73.9810234,709.12,0.4,317.4402,-0.301,0,0
411,57184,438911499,0,4,195647600,2377,27,0.58,18.0762061,73.9810229,709.17,0.352,318.6504,-0.305,0,0
412,57323,439111470,0,4,195647800,2377,27,0.58,18.0762065,73.9810226,709.21,0.312,321.4663,-0.294,0,0
413,57460,439311622,0,4,195648000,2377,27,0.58,18.0762069,73.9810223,709.23,0.282,320.3225,-0.23,0,0
414,57595,439491633,0,4,195648200,2377,27,0.58,18.0762073,73.981022,709.24,0.276,324.4104,-0.133,0,0
415,57744,439691722,0,4,195648400,2377,27,0.58,18.0762077,73.9810218,709.28,0.275,324.5326,-0.236,0,0
416,57891,439911623,0,4,195648600,2377,27,0.58,18.0762082,73.9810215,709.27,0.328,321.6883,-0.055,0,0
417,58030,440111467,0,4,195648800,2377,27,0.58,18.0762086,73.9810212,709.27,0.286,318.503,-0.049,0,0
418,58168,440311617,0,4,195649000,2377,27,0.58,18.0762088,73.9810208,709.25,0.263,315.2626,-0.144,0,0
419,58305,440511469,0,4,195649200,2377,27,0.58,18.0762085,73.9810203,709.18,0.269,299.67,-0.09100001,0,0
420,58455,440711526,0,4,195649400,2377,27,0.58,18.0762081,73.9810198,709.09,0.248,298.2298,-0.085,0,0
421,58595,440911519,0,4,195649600,2377,27,0.58,18.0762078,73.9810192,709.01,0.302,287.9576,-0.17,0,0
422,58732,441091636,0,4,195649800,2377,27,0.58,18.0762074,73.9810187,708.96,0.269,282.1416,-0.129,0,0
423,58871,441311561,0,4,195650000,2377,27,0.58,18.0762071,73.9810182,708.93,0.307,271.4074,-0.204,0,0
424,59006,441491603,0,4,195650200,2377,27,0.58,18.0762067,73.9810176,708.89,0.266,264.8387,-0.054,0,0
425,59155,441691666,0,4,195650400,2377,27,0.58,18.0762066,73.9810172,708.9,0.3,261.2303,0.037,0,0
426,59299,441911522,0,4,195650600,2377,27,0.58,18.0762061,73.9810166,708.83,0.262,256.245,0.031,0,0
427,59436,442091674,0,4,195650800,2377,27,0.58,18.0762057,73.9810161,708.73,0.32,253.304,0.107,0,0
428,59575,442311544,0,4,195651000,2377,27,0.58,18.0762053,73.9810156,708.68,0.268,251.3117,0.127,0,0
429,59710,442491585,0,4,195651200,2377,27,0.58,18.0762049,73.9810153,708.66,0.257,248.2095,0.134,0,0
430,59859,442691670,0,4,195651400,2377,27,0.58,18.0762044,73.9810149,708.61,0.273,242.3234,0.003,0,0
431,59999,442891652,0,4,195651600,2377,27,0.58,18.076204,73.9810146,708.58,0.265,242.8009,0.169,0,0
432,60138,443091683,0,4,195651800,2377,27,0.58,18.0762037,73.9810143,708.55,0.208,243.5974,0.202,0,0
433,60277,443311642,0,4,195652000,2377,27,0.58,18.0762035,73.9810141,708.55,0.196,243.0433,0.171,0,0
434,60412,443491629,0,4,195652200,2377,27,0.58,18.0762033,73.9810139,708.55,0.232,247.9886,0.129,0,0
435,60563,443711592,0,4,195652400,2377,27,0.58,18.0762031,73.9810137,708.53,0.226,255.8124,0.132,0,0
436,60700,443891682,0,4,195652600,2377,27,0.58,18.076203,73.9810134,708.52,0.17,255.8124,-0.01,0,0
437,60840,444091696,0,4,195652800,2377,27,0.58,18.0762027,73.9810131,708.49,0.148,255.8124,0.025,0,0
438,60979,444311617,0,4,195653000,2377,27,0.58,18.0762024,73.9810129,708.46,0.131,255.8124,-0.006,0,0
439,61113,444491658,0,4,195653200,2377,27,0.58,18.0762022,73.9810127,708.42,0.131,255.8124,-0.01,0,0
440,61262,444691637,0,4,195653400,2377,27,0.58,18.0762021,73.9810125,708.4,0.239,275.8153,0.016,0,0
441,61406,444891632,0,4,195653600,2377,27,0.58,18.0762021,73.9810119,708.39,0.53,286.9356,0.131,0,0
442,61549,445091603,0,4,195653800,2377,27,0.58,18.0762025,73.9810108,708.38,0.869,290.9645,0.022,0,0
443,61689,445311549,0,4,195654000,2377,27,0.58,18.0762032,73.981009,708.37,1.393,292.0779,0.15,0,0
444,61824,445491624,0,4,195654200,2377,27,0.58,18.076204,73.9810062,708.32,1.882,288.4466,0.002,0,0
